LineId,Timestamp,action,addr,advpnsc,assignip,auditid,auditreporttype,auditscore,audittime,bandwidth,cookies,cpu,criticalcount,date,devid,devname,dhcp_msg,dir,disk,disklograte,duration,error_num,espauth,esptransform,eventtime,exch,fazlograte,freediskstorage,group,highcount,hostname,idseq,in_spi,init,interface,ip,itime,lease,level,locip,locport,logdesc,logid,logver,lowcount,mac,mediumcount,mem,mode,msg,name,nextstat,out_spi,outintf,passedcount,peer_notif,rcvdbyte,reason,remip,remport,result,role,sentbyte,seq,setuprate,spi,stage,status,subtype,sysuptime,time,total,totalsession,tunnelid,tunnelip,tunneltype,type,tz,ui,used,user,useralt,vd,version,vpntunnel,waninfo,xauthgroup,xauthuser,Content,EventId,Template
2069,N/A,perf-stats,,,,,,,,7/3,,0,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751876526807472129,,0,0,,,,19900372806008892,,,,,1751876528,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  51, setup-rate: 2",,,,,,,,,,,,,,,2,,,,system,1237342,10:22:06,,51,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1655558426/6985165446,packets=8555590/10937819;",,,"logver=0702111740 idseq=19900372806008892 itime=1751876528 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:22:06 eventtime=1751876526807472129 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=51 disk=0 bandwidth=""7/3"" setuprate=2 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1237342 waninfo=""name=wan1,bytes=1655558426/6985165446,packets=8555590/10937819;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  51, setup-rate: 2""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" <*> <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: <*> memory: <*> concurrent sessions: <*> setup-rate: <*>"
2070,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751876587776290169,,,,,,ArcherAX55,19900372806008887,,,internal1,10.63.44.101,1751876589,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:23:07,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008887 itime=1751876589 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:23:07 eventtime=1751876587776290169 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2071,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751876698146632409,,,,,,ArcherAX55,19900372806009002,,,internal1,10.63.44.101,1751876699,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:24:58,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806009002 itime=1751876699 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:24:58 eventtime=1751876698146632409 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2072,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751876808536999169,,,,,,ArcherAX55,19900372806008897,,,internal1,10.63.44.101,1751876808,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:26:48,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008897 itime=1751876808 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:26:48 eventtime=1751876808536999169 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2073,N/A,perf-stats,,,,,,,,2/3,,0,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751876826827490669,,0,0,,,,19900372806008834,,,,,1751876828,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 2",,,,,,,,,,,,,,,2,,,,system,1237642,10:27:07,,54,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1655859324/6985405056,packets=8556958/10939217;",,,"logver=0702111740 idseq=19900372806008834 itime=1751876828 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:27:07 eventtime=1751876826827490669 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=54 disk=0 bandwidth=""2/3"" setuprate=2 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1237642 waninfo=""name=wan1,bytes=1655859324/6985405056,packets=8556958/10939217;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 2""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" <*> <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: <*> memory: <*> concurrent sessions: <*> setup-rate: <*>"
2074,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751876918867282409,,,,,,ArcherAX55,19900372806008868,,,internal1,10.63.44.101,1751876920,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:28:39,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008868 itime=1751876920 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:28:39 eventtime=1751876918867282409 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2075,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877029257925809,,,,,,ArcherAX55,19900372806008986,,,internal1,10.63.44.101,1751877030,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:30:30,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008986 itime=1751877030 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:30:30 eventtime=1751877029257925809 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2076,N/A,tunnel-stats,,0,N/A,,,,,,2e6b531f8cb1165a/d3b327f511e45127,,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,,,1237390,,,,1751877087622900509,,,,N/A,,,19900372806008841,,,,,1751877091,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,203037416,,88.61.48.146,500,,,439755312,,,,,,vpn,,10:31:28,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008841 itime=1751877091 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:31:28 eventtime=1751877087622900509 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""2e6b531f8cb1165a/d3b327f511e45127"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1237390 sentbyte=439755312 rcvdbyte=203037416 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" <*> user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
2077,N/A,perf-stats,,,,,,,,8/3,,0,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751877126837472729,,0,0,,,,19900372806008834,,,,,1751877131,,notice,,,System performance statistics,0100040704,0702111740,,,,41,,"Performance statistics: average CPU: 0, memory:  41, concurrent sessions:  79, setup-rate: 1",,,,,,,,,,,,,,,1,,,,system,1237942,10:32:07,,79,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1657833918/7015057025,packets=8570350/10962145;",,,"logver=0702111740 idseq=19900372806008834 itime=1751877131 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:32:07 eventtime=1751877126837472729 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=41 totalsession=79 disk=0 bandwidth=""8/3"" setuprate=1 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1237942 waninfo=""name=wan1,bytes=1657833918/7015057025,packets=8570350/10962145;"" msg=""Performance statistics: average CPU: 0, memory:  41, concurrent sessions:  79, setup-rate: 1""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" <*> <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: <*> memory: <*> concurrent sessions: <*> setup-rate: <*>"
2078,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877139607965449,,,,,,ArcherAX55,19900372806008884,,,internal1,10.63.44.101,1751877141,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:32:19,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008884 itime=1751877141 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:32:19 eventtime=1751877139607965449 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2079,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751877183757488309,,,,,,,19900372806008875,,,,,1751877184,,notice,,,FortiGate update succeeded,0100041000,0702111740,,,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.142.6:443,,,,,,,,,,,,,,,,,,update,system,,10:33:04,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008875 itime=1751877184 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:33:04 eventtime=1751877183757488309 tz=""+0200"" logid=""0100041000"" type=""event"" subtype=""system"" level=""notice"" logdesc=""FortiGate update succeeded"" status=""update"" msg=""Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.142.6:443""",E4,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100041000"" type=""event"" subtype=""system"" level=""notice"" logdesc=""FortiGate update succeeded"" status=""update"" msg=""Fortigate scheduled update fcni=yes fdni=yes fsci=yes from <*>"
2080,N/A,update,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751877206166043889,,,,,,,19900372806008944,,,,,1751877206,,notice,,,Scanunit reloaded AV Database,0100022813,0702111740,,,,,,scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful,,,,,,,,,,,,,,,,,,,system,,10:33:26,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008944 itime=1751877206 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:33:26 eventtime=1751877206166043889 tz=""+0200"" logid=""0100022813"" type=""event"" subtype=""system"" level=""notice"" logdesc=""Scanunit reloaded AV Database"" action=""update"" msg=""scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful""",E5,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100022813"" type=""event"" subtype=""system"" level=""notice"" logdesc=""Scanunit reloaded AV Database"" action=""update"" msg=""scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful"""
2081,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877250038297649,,,,,,ArcherAX55,19900372806008916,,,internal1,10.63.44.101,1751877251,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:34:10,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008916 itime=1751877251 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:34:10 eventtime=1751877250038297649 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2082,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877360418726129,,,,,,ArcherAX55,19900372806008917,,,internal1,10.63.44.101,1751877361,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:36:01,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008917 itime=1751877361 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:36:01 eventtime=1751877360418726129 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2083,N/A,perf-stats,,,,,,,,4/4,,0,,2025-07-07,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751877426857487989,,0,0,,,,19900372806008870,,,,,1751877430,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  59, setup-rate: 1",,,,,,,,,,,,,,,1,,,,system,1238243,10:37:07,,59,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1658775734/7015431662,packets=8572325/10963926;",,,"logver=0702111740 idseq=19900372806008870 itime=1751877430 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:37:07 eventtime=1751877426857487989 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=59 disk=0 bandwidth=""4/4"" setuprate=1 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1238243 waninfo=""name=wan1,bytes=1658775734/7015431662,packets=8572325/10963926;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  59, setup-rate: 1""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" <*> <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: <*> memory: <*> concurrent sessions: <*> setup-rate: <*>"
2084,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877470768983589,,,,,,ArcherAX55,19900372806008855,,,internal1,10.63.44.101,1751877472,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:37:51,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008855 itime=1751877472 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:37:51 eventtime=1751877470768983589 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
2085,N/A,,,,,,,,,,,,,2025-07-07,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751877581119426169,,,,,,ArcherAX55,19900372806008869,,,internal1,10.63.44.101,1751877582,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,10:39:41,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008869 itime=1751877582 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-07 time=10:39:41 eventtime=1751877581119426169 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" <*> <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
